"ENTREZID"	"GO"	"ONTOLOGY"	"GENENAME"	"GOTERM"	"external_gene_name"	"Description_Ensembl"	"UniprotAcc"	"gene_name"	"persistent_id"	"name_PC"	"id_PC"	"Uniprot_ID"	"PANTHER_SF_ID"	"PANTHER_Family_name"	"PANTHER_SF_name"	"Description_NCBI"	"ALIAS"	"log2FoldChange"	"padj"
NA	NA	NA	NA	NA	"BnaA02g20630D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.15011695872787	0.00628519522055882
NA	NA	NA	NA	NA	"BnaA03g16240D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.50769054924524	1.73266098473919e-06
NA	NA	NA	NA	NA	"BnaC03g30070D"	"BnaC03g30070D protein"	"A0A078G9A3"	NA	NA	NA	NA	"A0A078G9A3"	"PTHR34049:SF6"	"F-BOX PROTEIN SKIP27"	"F-BOX DOMAIN-CONTAINING PROTEIN"	NA	NA	2.15262980576651	1.68924934142093e-17
NA	NA	NA	NA	NA	"snoZ112"	"Small nucleolar RNA Z112"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.15383051940436	0.00266694261003575
NA	NA	NA	NA	NA	"BnaA08g20840D"	"BnaA08g20840D protein"	"A0A078HUG3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.153882379383	0.013830405954419
NA	NA	NA	NA	NA	"BnaA06g00590D"	"Ubiquitin-like protein ATG12"	"A0A078H899"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.15752642538226	0.000957896514162445
NA	NA	NA	NA	NA	"BnaAnng14960D"	"BnaAnng14960D protein"	"A0A078J310"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.158216853372	0.00191428188087631
NA	NA	NA	NA	NA	"BnaCnng30790D"	"BnaCnng30790D protein"	"A0A078J0R8"	NA	NA	NA	NA	"A0A078J0R8"	"PTHR12632:SF82"	"TRANSCRIPTION FACTOR NF-Y ALPHA-RELATED"	"NUCLEAR TRANSCRIPTION FACTOR Y SUBUNIT"	NA	NA	2.15886450826286	0.0161134353010061
NA	NA	NA	NA	NA	"BnaC05g44740D"	"BnaC05g44740D protein"	"A0A078GSG1"	NA	NA	NA	NA	"A0A078GSG1"	"PTHR11109:SF7"	"GTP CYCLOHYDROLASE I"	"GTP CYCLOHYDROLASE 1"	NA	NA	2.15946516261171	0.00394280558929553
NA	NA	NA	NA	NA	"BnaA07g22950D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.16058380351464	1.34826273039282e-07
NA	NA	NA	NA	NA	"BnaC06g36130D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.52601781748176	0.000334902928853959
NA	NA	NA	NA	NA	"BnaA10g21860D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.52692958241316	0.000133221893273293
NA	NA	NA	NA	NA	"BnaA08g23300D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.16319293714983	0.000240664067299576
NA	NA	NA	NA	NA	"BnaCnng14460D"	"BnaCnng14460D protein"	"A0A078I9G3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.16399851391309	5.71676964977293e-05
NA	NA	NA	NA	NA	"BnaA05g10180D"	"BnaA05g10180D protein"	"A0A078FRN6"	NA	NA	NA	NA	"A0A078FRN6"	"PTHR33401:SF2"	"LIGHT-HARVESTING COMPLEX-LIKE PROTEIN OHP2, CHLOROPLASTIC"	"OS03G0138400 PROTEIN"	NA	NA	2.16579645697478	5.04359732085887e-05
NA	NA	NA	NA	NA	"BnaC08g39630D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.16721631947617	5.53142866339404e-05
NA	NA	NA	NA	NA	"BnaAnng05640D"	"BnaAnng05640D protein"	"A0A078HRP5"	NA	NA	NA	NA	"A0A078HRP5"	"PTHR31499:SF23"	"MYB FAMILY TRANSCRIPTION FACTOR PHL11"	"MYB FAMILY TRANSCRIPTION FACTOR PHL11"	NA	NA	2.16737055796965	0.0102903618670321
NA	NA	NA	NA	NA	"BnaC02g25040D"	"BnaC02g25040D protein"	"A0A078FNZ2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.16980624478088	0.0485926030475156
NA	NA	NA	NA	NA	"BnaA08g11950D"	"BnaA08g11950D protein"	"A0A078I6K4"	NA	NA	NA	NA	"A0A078I6K4"	"PTHR23056:SF26"	"CALCINEURIN B"	"CALCINEURIN B-LIKE PROTEIN 10"	NA	NA	2.16983210826225	1.20540976966403e-07
NA	NA	NA	NA	NA	"BnaC07g31350D"	"BnaC07g31350D protein"	"A0A078GDF8"	NA	NA	NA	NA	"A0A078GDF8"	"PTHR31677:SF216"	"AP2 DOMAIN CLASS TRANSCRIPTION FACTOR"	"ETHYLENE-RESPONSIVE TRANSCRIPTION FACTOR ERF104"	NA	NA	2.17023691903245	2.1323729824476e-05
NA	NA	NA	NA	NA	"BnaA07g22390D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.17267499483208	0.018116319764705
NA	NA	NA	NA	NA	"BnaA02g22680D"	"BnaA02g22680D protein"	"A0A078FP80"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.17313152954428	0.0253094701059239
NA	NA	NA	NA	NA	"BnaCnng56120D"	"Sulfotransferase"	"A0A078JMQ5"	NA	NA	NA	NA	"A0A078JMQ5"	"PTHR11783:SF230"	"SULFOTRANSFERASE  SULT"	"SULFOTRANSFERASE"	NA	NA	2.17379005388107	0.039431564720275
NA	NA	NA	NA	NA	"BnaC04g51560D"	"BnaC04g51560D protein"	"A0A078GLT3"	NA	NA	NA	NA	"A0A078GLT3"	"PTHR31140:SF123"	"B3 DOMAIN-CONTAINING TRANSCRIPTION FACTOR ABI3"	"B3 DOMAIN-CONTAINING TRANSCRIPTION FACTOR NGA1"	NA	NA	2.17553498054706	0.00909816669473751
NA	NA	NA	NA	NA	"BnaC03g67980D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.56227222696507	0.0123251755483247
NA	NA	NA	NA	NA	"BnaC01g16750D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.17599039505698	0.00317436397532292
NA	NA	NA	NA	NA	"BnaC06g16440D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.17636332916603	8.44450335132917e-08
NA	NA	NA	NA	NA	"BnaC02g07160D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.17661418203076	1.50841408862027e-08
NA	NA	NA	NA	NA	"BnaAnng08050D"	"BnaAnng08050D protein"	"A0A078I8D6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.17712611002222	1.85450037740877e-13
NA	NA	NA	NA	NA	"BnaC04g03390D"	"BnaC04g03390D protein"	"A0A078FTM0"	NA	NA	NA	NA	"A0A078FTM0"	"PTHR22884:SF498"	"SET DOMAIN PROTEINS"	"HISTONE-LYSINE N-METHYLTRANSFERASE ASHH3"	NA	NA	2.17798424076429	3.11462463925657e-16
NA	NA	NA	NA	NA	"BnaC07g45940D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.17910716313078	0.00965541805578861
NA	NA	NA	NA	NA	"BnaC06g17010D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.17963724622745	0.00370605346736896
NA	NA	NA	NA	NA	"BnaA03g09640D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.54413358650675	0.00183863505364437
NA	NA	NA	NA	NA	"BnaA08g20920D"	"BnaA08g20920D protein"	"A0A078HSB3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1809353272422	3.80519765067189e-09
NA	NA	NA	NA	NA	"BnaA05g33400D"	"BnaA05g33400D protein"	"A0A078IKI9"	NA	NA	NA	NA	"A0A078IKI9"	"PTHR32410:SF176"	"CYSTEINE/HISTIDINE-RICH C1 DOMAIN FAMILY PROTEIN"	"CHP-RICH ZINC FINGER PROTEIN-LIKE-RELATED"	NA	NA	2.18112373902716	0.0405841546439478
NA	NA	NA	NA	NA	"BnaC03g76650D"	"RING-type E3 ubiquitin transferase"	"A0A078IPU2"	NA	NA	NA	NA	"A0A078IPU2"	"PTHR23315:SF240"	"U BOX DOMAIN-CONTAINING"	"U-BOX DOMAIN-CONTAINING PROTEIN 5"	NA	NA	2.18181821337129	5.82217808812063e-07
NA	NA	NA	NA	NA	"BnaC07g49090D"	"S-acyltransferase"	"A0A078IMV6"	NA	NA	NA	NA	"A0A078IMV6"	"PTHR22883:SF356"	"ZINC FINGER DHHC DOMAIN CONTAINING PROTEIN"	"S-ACYLTRANSFERASE"	NA	NA	2.18244233845075	0.000762432255439123
NA	NA	NA	NA	NA	"BnaA08g21270D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.18256194696841	0.000112166848388854
NA	NA	NA	NA	NA	"BnaA04g11610D"	"BnaA04g11610D protein"	"A0A078FND2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.18273547342993	0.00642135893308653
NA	NA	NA	NA	NA	"BnaA08g07600D"	"BnaA08g07600D protein"	"A0A078GPK1"	NA	NA	NA	NA	"A0A078GPK1"	"PTHR32227:SF345"	"GLUCAN ENDO-1,3-BETA-GLUCOSIDASE BG1-RELATED-RELATED"	"GLUCAN ENDO-1,3-BETA-D-GLUCOSIDASE"	NA	NA	2.18321813572755	0.0212946353972277
NA	NA	NA	NA	NA	"BnaC08g30280D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.18341393215616	0.00225725239523801
NA	NA	NA	NA	NA	"BnaC02g03450D"	"BnaC02g03450D protein"	"A0A078IVT7"	NA	NA	NA	NA	"A0A078IVT7"	"PTHR31642:SF299"	"TRICHOTHECENE 3-O-ACETYLTRANSFERASE"	"OS02G0653400 PROTEIN"	NA	NA	2.18447902446819	0.004130940412907
NA	NA	NA	NA	NA	"BnaC04g00640D"	"BnaC04g00640D protein"	"A0A078HXV8"	NA	NA	NA	NA	"A0A078HXV8"	"PTHR43874:SF146"	"TWO-COMPONENT RESPONSE REGULATOR"	"TWO-COMPONENT RESPONSE REGULATOR-LIKE APRR9"	NA	NA	2.18475772374414	7.8468245556445e-07
NA	NA	NA	NA	NA	"BnaA01g11720D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.58863726250703	0.0268688457421741
NA	NA	NA	NA	NA	"BnaC02g42470D"	"BnaC02g42470D protein"	"A0A078I4F7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.58980695029049	0.00034214591133286
NA	NA	NA	NA	NA	"BnaC08g28680D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.18850193876218	5.46032848692334e-05
NA	NA	NA	NA	NA	"BnaA01g24030D"	"CASP-like protein"	"A0A078HDJ4"	NA	NA	NA	NA	"A0A078HDJ4"	"PTHR32021:SF5"	"CASP-LIKE PROTEIN 5B3"	"CASP-LIKE PROTEIN 5B3"	NA	NA	2.1892305601591	0.0282710056282953
NA	NA	NA	NA	NA	"BnaC09g01390D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.7258838259178	0.00021566968679066
NA	NA	NA	NA	NA	"BnaA09g05340D"	"BnaA09g05340D protein"	"A0A078FWN3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.72708374215367	1.11091040977706e-10
NA	NA	NA	NA	NA	"BnaAnng00570D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.60061608152719	7.43430331643718e-12
NA	NA	NA	NA	NA	"BnaA08g09270D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.19197995944525	2.3588568977598e-07
NA	NA	NA	NA	NA	"BnaA05g12940D"	"Sucrose synthase"	"A0A078HJE6"	NA	NA	NA	NA	"A0A078HJE6"	"PTHR45839:SF4"	"FAMILY NOT NAMED"	"SUCROSE SYNTHASE 5"	NA	NA	3.60175160292663	2.24632512357063e-05
NA	NA	NA	NA	NA	"BnaA04g28570D"	"BnaA04g28570D protein"	"A0A078IQJ7"	NA	NA	NA	NA	"A0A078IQJ7"	"PTHR11527:SF365"	"HEAT-SHOCK PROTEIN 20 FAMILY MEMBER"	"17.6 KDA CLASS I HEAT SHOCK PROTEIN 1-RELATED"	NA	NA	2.1930119480452	0.0464394107915532
NA	NA	NA	NA	NA	"BnaA02g26020D"	"BnaA02g26020D protein"	"A0A078FBU0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.19437212045378	0.0143825356962157
NA	NA	NA	NA	NA	"BnaC08g39640D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.19549389928218	0.0287495049099182
NA	NA	NA	NA	NA	"BnaC01g16860D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.61802192973362	0.000996220098906701
NA	NA	NA	NA	NA	"BnaA03g00400D"	"BnaA03g00400D protein"	"A0A078FE32"	NA	NA	NA	NA	"A0A078FE32"	"PTHR32285:SF314"	"PROTEIN TRICHOME BIREFRINGENCE-LIKE 9-RELATED"	"PMR5N DOMAIN-CONTAINING PROTEIN"	NA	NA	3.62890646066151	0.0207765883889157
NA	NA	NA	NA	NA	"BnaA04g04730D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.19749811052125	0.0247261520227334
NA	NA	NA	NA	NA	"BnaC03g26820D"	"BnaC03g26820D protein"	"A0A078HJ91"	NA	NA	NA	NA	"A0A078HJ91"	"PTHR21266:SF29"	"IRON-SULFUR DOMAIN CONTAINING PROTEIN"	"PROTEIN TIC 55, CHLOROPLASTIC"	NA	NA	2.19824327504445	0.00132866740948796
NA	NA	NA	NA	NA	"BnaC07g08160D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.20210108543436	0.0297448992995958
NA	NA	NA	NA	NA	"BnaC08g11870D"	"BnaC08g11870D protein"	"A0A078F773"	"BnaC08g11870D protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.202237187167	1.79721113509934e-11
NA	NA	NA	NA	NA	"BnaA05g32300D"	"BnaA05g32300D protein"	"A0A078I009"	NA	NA	NA	NA	"A0A078I009"	"PTHR13301:SF200"	"X-BOX TRANSCRIPTION FACTOR-RELATED"	"BNACNNG06180D PROTEIN"	NA	NA	2.2030953091165	1.58093018092332e-05
NA	NA	NA	NA	NA	"BnaA10g08600D"	"WAT1-related protein"	"A0A078FPG9"	NA	NA	NA	NA	"A0A078FPG9"	"PTHR31218:SF283"	"WAT1-RELATED PROTEIN"	"WAT1-RELATED PROTEIN"	NA	NA	2.20378345052041	0.0223953156412469
NA	NA	NA	NA	NA	"BnaA05g13290D"	"BnaA05g13290D protein"	"A0A078F1E3"	NA	NA	NA	NA	"A0A078F1E3"	"PTHR27008:SF478"	"OS04G0122200 PROTEIN"	"PROTEIN KINASE DOMAIN-CONTAINING PROTEIN"	NA	NA	2.20426698952482	0.000609129191932926
NA	NA	NA	NA	NA	"BnaC02g44970D"	"BnaC02g44970D protein"	"A0A078J0M1"	NA	NA	NA	NA	"A0A078J0M1"	"PTHR42991:SF7"	"ALDEHYDE DEHYDROGENASE"	"ALDEDH DOMAIN-CONTAINING PROTEIN"	NA	NA	2.20449520589869	0.000405990076047588
NA	NA	NA	NA	NA	"BnaC05g04950D"	"BnaC05g04950D protein"	"A0A078FB20"	NA	NA	NA	NA	"A0A078FB20"	"PTHR48011:SF7"	"CCR4-NOT TRANSCRIPTIONAL COMPLEX SUBUNIT CAF120-RELATED"	"F10K1.14 PROTEIN"	NA	NA	6.75722462714092	0.000116712295880787
NA	NA	NA	NA	NA	"BnaC04g40710D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.20694698462219	3.29194190452882e-10
NA	NA	NA	NA	NA	"BnaA10g23310D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.20750948000241	0.0392178641703108
NA	NA	NA	NA	NA	"BnaA10g11970D"	"BnaA10g11970D protein"	"A0A078H544"	NA	NA	NA	NA	"A0A078H544"	"PTHR13902:SF166"	"SERINE/THREONINE-PROTEIN KINASE WNK  WITH NO LYSINE -RELATED"	"BNAA10G11970D PROTEIN"	NA	NA	2.20887108663121	2.37645059505702e-08
NA	NA	NA	NA	NA	"BnaC02g19410D"	"BnaC02g19410D protein"	"A0A078GU02"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.20954621298063	7.04031453425192e-05
NA	NA	NA	NA	NA	"BnaC06g01840D"	"Non-specific serine/threonine protein kinase"	"A0A078I111"	NA	NA	NA	NA	"A0A078I111"	"PTHR24343:SF435"	"SERINE/THREONINE KINASE"	"CBL-INTERACTING SERINE/THREONINE-PROTEIN KINASE 17"	NA	NA	3.64721668203662	8.09321817994956e-05
NA	NA	NA	NA	NA	"BnaA08g01220D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.21062446057071	8.8262739716824e-08
NA	NA	NA	NA	NA	"BnaA06g33340D"	"BnaA06g33340D protein"	"A0A078FKZ6"	NA	NA	NA	NA	"A0A078FKZ6"	"PTHR31225:SF203"	"OS04G0344100 PROTEIN-RELATED"	"1,8-CINEOLE SYNTHASE 1, CHLOROPLASTIC-RELATED"	NA	NA	4.36328960349436	0.00560495577131959
NA	NA	NA	NA	NA	"BnaC07g38010D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.21132467481107	0.000728699368580067
NA	NA	NA	NA	NA	"BnaAnng00020D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.21205996004263	0.017066755130172
NA	NA	NA	NA	NA	"BnaC06g09630D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.21390388769393	0.0155647446560039
NA	NA	NA	NA	NA	"BnaA04g22380D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.21529328301044	0.00708399439588315
NA	NA	NA	NA	NA	"BnaC02g14130D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.66195056239154	0.000855952188422346
NA	NA	NA	NA	NA	"BnaC08g36180D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.21717573832748	0.000681633142251598
NA	NA	NA	NA	NA	"BnaA03g48500D"	"BnaA03g48500D protein"	"A0A078IBQ2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2190523289431	0.0390615571782557
NA	NA	NA	NA	NA	"BnaAnng28480D"	"BnaAnng28480D protein"	"A0A078JPW8"	NA	NA	NA	NA	"A0A078JPW8"	"PTHR31717:SF45"	"ZINC FINGER PROTEIN CONSTANS-LIKE 10"	"ZINC FINGER PROTEIN CONSTANS-LIKE 14-RELATED"	NA	NA	2.21931052541453	0.0077077998213465
NA	NA	NA	NA	NA	"BnaAnng00270D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.21981309149342	0.0373611253763787
NA	NA	NA	NA	NA	"BnaA02g23610D"	"BnaA02g23610D protein"	"A0A078GMG0"	NA	NA	NA	NA	"A0A078GMG0"	"PTHR33179:SF75"	"VQ MOTIF-CONTAINING PROTEIN"	"VQ DOMAIN-CONTAINING PROTEIN"	NA	NA	3.67040214777975	0.0449174587370878
NA	NA	NA	NA	NA	"BnaA06g13310D"	"BnaA06g13310D protein"	"A0A078GMX7"	NA	NA	NA	NA	"A0A078GMX7"	"PTHR31500:SF71"	"AT-HOOK MOTIF NUCLEAR-LOCALIZED PROTEIN 9"	"AT-HOOK MOTIF NUCLEAR-LOCALIZED PROTEIN"	NA	NA	2.22014209509581	0.0351630704091302
NA	NA	NA	NA	NA	"BnaC07g27150D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.67074538597448	0.0475720969021206
NA	NA	NA	NA	NA	"BnaA10g26590D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.22061558815706	0.032959143818126
NA	NA	NA	NA	NA	"BnaA03g30320D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2258982854146	2.39696982972025e-06
NA	NA	NA	NA	NA	"BnaC05g21410D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.22816147435873	0.0213820435550596
NA	NA	NA	NA	NA	"BnaC09g39760D"	"BnaC09g39760D protein"	"A0A078GJB0"	NA	NA	NA	NA	"A0A078GJB0"	"PTHR31929:SF90"	"SAUR-LIKE AUXIN-RESPONSIVE PROTEIN FAMILY-RELATED"	"BNAC09G39760D PROTEIN"	NA	NA	2.22892573407536	0.00902782743160137
NA	NA	NA	NA	NA	"BnaA05g12540D"	"BnaA05g12540D protein"	"A0A078I5S5"	NA	NA	NA	NA	"A0A078I5S5"	"PTHR11527:SF311"	"HEAT-SHOCK PROTEIN 20 FAMILY MEMBER"	"SHSP DOMAIN-CONTAINING PROTEIN"	NA	NA	2.2299431496631	0.0168867997093088
NA	NA	NA	NA	NA	"BnaC07g10770D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2302297894496	0.00264959031963886
NA	NA	NA	NA	NA	"BnaC03g47340D"	"BnaC03g47340D protein"	"A0A078F816"	NA	NA	NA	NA	"A0A078F816"	"PTHR23504:SF95"	"MAJOR FACILITATOR SUPERFAMILY DOMAIN-CONTAINING PROTEIN 10"	"MAJOR FACILITATOR SUPERFAMILY PROTEIN"	NA	NA	2.23192173100743	5.1510120782378e-05
NA	NA	NA	NA	NA	"BnaA03g03670D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.23319151485855	0.00298507155684492
NA	NA	NA	NA	NA	"BnaC01g25030D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.23325817138096	2.72069754938118e-16
NA	NA	NA	NA	NA	"BnaC04g26730D"	"BnaC04g26730D protein"	"A0A078FJJ1"	NA	NA	NA	NA	"A0A078FJJ1"	"PTHR33122:SF4"	"LIPID BINDING PROTEIN-RELATED"	"OS04G0415800 PROTEIN"	NA	NA	2.23953568123985	0.00442127223428642
NA	NA	NA	NA	NA	"BnaC03g59090D"	"BnaC03g59090D protein"	"A0A078IQX3"	NA	NA	NA	NA	"A0A078IQX3"	"PTHR31681:SF32"	"C2H2-LIKE ZINC FINGER PROTEIN"	"BNAC03G59090D PROTEIN"	NA	NA	2.23979725453121	0.000840409033909041
NA	NA	NA	NA	NA	"BnaC01g39420D"	"BnaC01g39420D protein"	"A0A078G9X2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2412173906991	0.00232119357286663
NA	NA	NA	NA	NA	"BnaC01g41590D"	"BnaC01g41590D protein"	"A0A078JUP4"	NA	NA	NA	NA	"A0A078JUP4"	"PTHR19972:SF10"	"CALBINDIN"	"CALBINDIN-32"	NA	NA	2.24198373917234	0.000606562556901178
NA	NA	NA	NA	NA	"BnaA03g27990D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.24249179296632	0.00588221430061892
NA	NA	NA	NA	NA	"BnaA09g38900D"	"BnaA09g38900D protein"	"A0A078IR25"	NA	NA	NA	NA	"A0A078IR25"	"PTHR32382:SF71"	"FASCICLIN-LIKE ARABINOGALACTAN PROTEIN"	"FASCICLIN-LIKE ARABINOGALACTAN PROTEIN 10"	NA	NA	2.24473512717797	4.09234903171629e-09
NA	NA	NA	NA	NA	"BnaA09g57100D"	"BnaA09g57100D protein"	"A0A078IUP9"	NA	NA	NA	NA	"A0A078IUP9"	"PTHR32208:SF86"	"SECRETED PROTEIN-RELATED"	"BNAA09G57100D PROTEIN"	NA	NA	2.24529329082805	5.40422092985949e-05
NA	NA	NA	NA	NA	"BnaC09g23400D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.24599507581285	0.000523927369515058
NA	NA	NA	NA	NA	"BnaC02g04960D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2460001638431	1.11194095909145e-06
NA	NA	NA	NA	NA	"BnaAnng29450D"	"BnaAnng29450D protein"	"A0A078JRT3"	NA	NA	NA	NA	"A0A078JRT3"	"PTHR32295:SF277"	"IQ-DOMAIN 5-RELATED"	"PROTEIN IQ-DOMAIN 17"	NA	NA	2.24841731392153	0.000100825701207195
NA	NA	NA	NA	NA	"BnaC07g17390D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.24862244932684	7.56259103597136e-09
NA	NA	NA	NA	NA	"BnaA05g26250D"	"BnaA05g26250D protein"	"A0A078J2S0"	NA	NA	NA	NA	"A0A078J2S0"	"PTHR31722:SF43"	"OS06G0675200 PROTEIN"	"BNAA05G26250D PROTEIN"	NA	NA	2.24945400016886	0.0159113852793805
NA	NA	NA	NA	NA	"BnaC03g73140D"	"BnaC03g73140D protein"	"A0A078IUU0"	NA	NA	NA	NA	"A0A078IUU0"	"PTHR30231:SF26"	"DNA POLYMERASE III SUBUNIT EPSILON"	"PROTEIN NEN4"	NA	NA	2.24946000232676	9.88646990074207e-08
NA	NA	NA	NA	NA	"BnaA01g07700D"	"BnaA01g07700D protein"	"A0A078HBW9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.24972772156744	0.0361387086103962
NA	NA	NA	NA	NA	"BnaAnng18920D"	"BnaAnng18920D protein"	"A0A078JEY3"	NA	NA	NA	NA	"A0A078JEY3"	"PTHR23423:SF77"	"ORGANIC SOLUTE TRANSPORTER-RELATED"	"PROTEIN LAZ1"	NA	NA	2.250047147695	1.93748749975891e-10
NA	NA	NA	NA	NA	"BnaA05g23560D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.86755316754227	4.25244510012254e-06
NA	NA	NA	NA	NA	"BnaC05g05640D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.25260865522551	4.62927160197457e-05
NA	NA	NA	NA	NA	"BnaAnng17710D"	"BnaAnng17710D protein"	"A0A078J8M5"	NA	NA	NA	NA	"A0A078J8M5"	"PTHR48104:SF7"	"METACASPASE-4"	"METACASPASE-9"	NA	NA	6.86975675825296	2.10937685758531e-05
NA	NA	NA	NA	NA	"BnaC02g12180D"	"BnaC02g12180D protein"	"A0A078HVE8"	NA	NA	NA	NA	"A0A078HVE8"	"PTHR31589:SF167"	"PROTEIN, PUTATIVE (DUF239)-RELATED-RELATED"	"SIMILARITY TO CARBOXYL-TERMINAL PROTEINASE"	NA	NA	2.25353096516925	1.15663772338733e-09
NA	NA	NA	NA	NA	"BnaA01g10430D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2536328284481	0.0195938246920097
NA	NA	NA	NA	NA	"BnaC03g13390D"	"BnaC03g13390D protein"	"A0A078FII8"	NA	NA	NA	NA	"A0A078FII8"	"PTHR24361:SF816"	"MITOGEN-ACTIVATED KINASE KINASE KINASE"	"MITOGEN-ACTIVATED PROTEIN KINASE KINASE 6"	NA	NA	2.25458022496112	2.51469193165735e-05
NA	NA	NA	NA	NA	"BnaC09g22300D"	"BnaC09g22300D protein"	"A0A078I1L1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.25591376141253	0.00361402800947425
NA	NA	NA	NA	NA	"BnaC03g15300D"	"BnaC03g15300D protein"	"A0A078HMX8"	NA	NA	NA	NA	"A0A078HMX8"	"PTHR24093:SF514"	"CATION TRANSPORTING ATPASE"	"CALCIUM-TRANSPORTING ATPASE"	NA	NA	2.25849014373868	0.0240101430858365
NA	NA	NA	NA	NA	"BnaA01g11010D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.25881714758779	0.0126005650836828
