"ENTREZID" "GO" "ONTOLOGY" "GENENAME" "GOTERM" "external_gene_name" "Description_NCBI" "ALIAS" "log2FoldChange" "padj"
"106433608" "GO:0006633" "BP" "linoleate 9S-lipoxygenase 5" "fatty acid biosynthetic process" "BnaC01g31590D" "linoleate 9S-lipoxygenase 5" "LOC106433608" -5.1998591860981 2.41509452843468e-27
"106433608" "GO:0034440" "BP" "linoleate 9S-lipoxygenase 5" "lipid oxidation" "BnaC01g31590D" "linoleate 9S-lipoxygenase 5" "LOC106433608" -5.1998591860981 2.41509452843468e-27
"106433608" "GO:0031408" "BP" "linoleate 9S-lipoxygenase 5" "oxylipin biosynthetic process" "BnaC01g31590D" "linoleate 9S-lipoxygenase 5" "LOC106433608" -5.1998591860981 2.41509452843468e-27
"106433618" "GO:0010230" "BP" "ubiquinol oxidase 1b, mitochondrial" "alternative respiration" "BnaC01g31620D" "ubiquinol oxidase 1b, mitochondrial" "LOC106433618" -3.48163070395305 2.26771215693469e-12
"106433688" NA NA NA NA "BnaA06g14310D" "uncharacterized BNAA06G14310D" "BNAA06G14310D" -4.29750668645109 1.15904450293107e-32
"106433705" NA NA NA NA "BnaA03g06940D" "napin embryo-specific" "LOC106433705" -14.2830622379284 5.89157743933913e-30
"106433720" "GO:0018401" "BP" "probable prolyl 4-hydroxylase 3" "peptidyl-proline hydroxylation to 4-hydroxy-L-proline" "BnaA06g14340D" "probable prolyl 4-hydroxylase 3" "LOC106433720" -1.88633501742557 0.00312812934332475
"106433782" "GO:0000122" "BP" "polycomb group protein FERTILIZATION-INDEPENDENT ENDOSPERM" "negative regulation of transcription by RNA polymerase II" "BnaA01g25550D" "polycomb group protein FERTILIZATION-INDEPENDENT ENDOSPERM" "LOC106433782" -2.07201957947275 5.18673746258315e-05
"106433846" "GO:0006486" "BP" "probable glycosyltransferase At5g03795" "protein glycosylation" "BnaC04g00840D" "probable glycosyltransferase At5g03795" "LOC106433846" -9.01166305185723 2.24670634394617e-09
"106433877" NA NA NA NA "BnaC09g47710D" "uncharacterized BNAC09G47710D" "BNAC09G47710D" -1.61747958093341 0.00016332006390795
"106433928" NA NA NA NA "BnaC06g18160D" "phragmoplastin DRP1B" "LOC106433928" -1.73426751833136 8.39069973659539e-07
"106433942" "GO:0006355" "BP" "DNA-binding protein S1FA1" "regulation of DNA-templated transcription" "BnaCnng30990D" "DNA-binding protein S1FA1" "LOC106433942" -4.29405895917518 2.08791120074959e-09
"106434020" NA NA NA NA "BnaA02g22690D" "probable calcium-binding protein CML43" "LOC106434020" -6.17145745424086 3.49160262730443e-33
"106434038" "GO:0007052" "BP" "serine/threonine-protein kinase Aurora-1" "mitotic spindle organization" "BnaA08g12000D" "serine/threonine-protein kinase Aurora-1" "LOC106434038" -1.8567442428683 4.34706959536866e-05
"106434038" "GO:0032465" "BP" "serine/threonine-protein kinase Aurora-1" "regulation of cytokinesis" "BnaA08g12000D" "serine/threonine-protein kinase Aurora-1" "LOC106434038" -1.8567442428683 4.34706959536866e-05
"106434254" NA NA NA NA "BnaAnng37700D" "UPF0057 membrane protein At1g57550" "LOC106434254" -3.44771754465739 1.03807014608248e-07
"106434294" NA NA NA NA "BnaA05g33780D" "universal stress protein A-like protein" "LOC106434294" -4.3406068660299 6.64386553320385e-18
"106434333" NA NA NA NA "BnaCnng48070D" "glutamic acid-rich protein" "LOC106434333" -12.326732220976 1.2904529775792e-21
"106434344" "GO:0035556" "BP" "CDPK-related kinase 5" "intracellular signal transduction" "BnaCnng48080D" "CDPK-related kinase 5" "LOC106434344" -2.25447698908638 2.75368542565326e-08
"106434344" "GO:0018105" "BP" "CDPK-related kinase 5" "peptidyl-serine phosphorylation" "BnaCnng48080D" "CDPK-related kinase 5" "LOC106434344" -2.25447698908638 2.75368542565326e-08
"106434344" "GO:0046777" "BP" "CDPK-related kinase 5" "protein autophosphorylation" "BnaCnng48080D" "CDPK-related kinase 5" "LOC106434344" -2.25447698908638 2.75368542565326e-08
"106434442" NA NA NA NA "BnaC01g07530D" "uncharacterized BNAC01G07530D" "BNAC01G07530D" -12.6354341433604 6.57066622306037e-23
"106434477" NA NA NA NA "BnaCnng14910D" "F-box protein PP2-A11-like" "LOC106434477" -1.68119998221306 0.00180696412368502
"106434508" NA NA NA NA "BnaA10g07320D" "uncharacterized BNAA10G07320D" "BNAA10G07320D" -8.20015569161418 2.74708085224855e-68
"106434564" "GO:0042545" "BP" "pectinesterase 31-like" "cell wall modification" "BnaA02g29680D" "pectinesterase 31-like" "LOC106434564" -2.01514487579366 0.0061128619405553
"106434564" "GO:0045490" "BP" "pectinesterase 31-like" "pectin catabolic process" "BnaA02g29680D" "pectinesterase 31-like" "LOC106434564" -2.01514487579366 0.0061128619405553
"106434578" "GO:0016036" "BP" "phosphate transporter PHO1 homolog 9-like" "cellular response to phosphate starvation" "BnaA02g29650D" "phosphate transporter PHO1 homolog 9-like" "LOC106434578" -10.4561597025417 1.73007826322586e-60
"106434578" "GO:0006817" "BP" "phosphate transporter PHO1 homolog 9-like" "phosphate ion transport" "BnaA02g29650D" "phosphate transporter PHO1 homolog 9-like" "LOC106434578" -10.4561597025417 1.73007826322586e-60
"106434586" "GO:0042545" "BP" "probable pectinesterase/pectinesterase inhibitor 25" "cell wall modification" "BnaA01g31480D" "probable pectinesterase/pectinesterase inhibitor 25" "LOC106434586" -3.17867156522344 4.45787655824147e-09
"106434586" "GO:0045490" "BP" "probable pectinesterase/pectinesterase inhibitor 25" "pectin catabolic process" "BnaA01g31480D" "probable pectinesterase/pectinesterase inhibitor 25" "LOC106434586" -3.17867156522344 4.45787655824147e-09
"106434673" "GO:0009626" "BP" "MACPF domain-containing protein At1g14780" "plant-type hypersensitive response" "BnaA09g45460D" "MACPF domain-containing protein At1g14780" "LOC106434673" -4.15424776392786 8.93641570264553e-14
"106434673" "GO:2000031" "BP" "MACPF domain-containing protein At1g14780" "regulation of salicylic acid mediated signaling pathway" "BnaA09g45460D" "MACPF domain-containing protein At1g14780" "LOC106434673" -4.15424776392786 8.93641570264553e-14
"106434782" "GO:0030154" "BP" "phytosulfokines 1" "cell differentiation" "BnaA09g46190D" "phytosulfokines 1" "LOC106434782" -14.1209683258648 6.25124319432731e-29
"106434782" "GO:0008283" "BP" "phytosulfokines 1" "cell population proliferation" "BnaA09g46190D" "phytosulfokines 1" "LOC106434782" -14.1209683258648 6.25124319432731e-29
"106434788" NA NA NA NA "BnaA09g46230D" "uncharacterized LOC106434788" "LOC106434788" -8.25696355927461 1.45458582096154e-08
"106434810" NA NA NA NA "BnaA08g02790D" "uncharacterized LOC106434810" "LOC106434810" -4.78018053237911 4.03292709337365e-21
"106434914" "GO:0009058" "BP" "alanine aminotransferase 1, mitochondrial" "biosynthetic process" "BnaA09g45030D" "alanine aminotransferase 1, mitochondrial" "LOC106434914" -2.15007869119842 0.000159427704737572
"106434914" "GO:0042853" "BP" "alanine aminotransferase 1, mitochondrial" "L-alanine catabolic process" "BnaA09g45030D" "alanine aminotransferase 1, mitochondrial" "LOC106434914" -2.15007869119842 0.000159427704737572
"106435031" NA NA NA NA "BnaA01g36610D" "cysteine-rich repeat secretory protein 18" "LOC106435031" -3.11783610351379 3.8090595058763e-09
"106435037" NA NA NA NA "BnaA01g36580D" "zinc finger protein CONSTANS-LIKE 12" "LOC106435037" -3.00756020487864 5.58603398425176e-06
"106435085" "GO:0006468" "BP" "CBL-interacting serine/threonine-protein kinase 10" "protein phosphorylation" "BnaC09g33860D" "CBL-interacting serine/threonine-protein kinase 10" "LOC106435085" -2.02257671983017 1.03151870433634e-08
"106435085" "GO:0007165" "BP" "CBL-interacting serine/threonine-protein kinase 10" "signal transduction" "BnaC09g33860D" "CBL-interacting serine/threonine-protein kinase 10" "LOC106435085" -2.02257671983017 1.03151870433634e-08
"106435087" NA NA NA NA "BnaC09g33850D" "uncharacterized BNAC09G33850D" "BNAC09G33850D" -4.56060150897662 7.87467783574718e-25
"106435146" NA NA NA NA "BnaC09g00710D" "uncharacterized BNAA09G01560D" "BNAA09G01560D" -5.87158706955542 1.34771555778525e-36
"106435273" NA NA NA NA "BnaC04g33150D" "myosin-10" "LOC106435273" -2.25048787758371 0.000159303586371712
"106435280" NA NA NA NA "BnaCnng15180D" "probable calcium-binding protein CML47" "LOC106435280" -5.47571276130211 0.000494836684067302
"106435283" "GO:0042545" "BP" "probable pectinesterase/pectinesterase inhibitor 33" "cell wall modification" "BnaC03g75510D" "probable pectinesterase/pectinesterase inhibitor 33" "LOC106435283" -7.74346181754356 5.21361793852119e-07
"106435283" "GO:0045490" "BP" "probable pectinesterase/pectinesterase inhibitor 33" "pectin catabolic process" "BnaC03g75510D" "probable pectinesterase/pectinesterase inhibitor 33" "LOC106435283" -7.74346181754356 5.21361793852119e-07
"106435285" NA NA NA NA "BnaC03g75500D" "uncharacterized BNAC03G75500D" "BNAC03G75500D" -4.38233018223642 2.55203132711373e-10
"106435292" "GO:0006833" "BP" "probable aquaporin TIP5-1" "water transport" "BnaCnng15220D" "probable aquaporin TIP5-1" "LOC106435292" -2.55602007615958 9.87831378090337e-07
"106435350" "GO:0006357" "BP" "transcription factor bHLH122" "regulation of transcription by RNA polymerase II" "BnaC06g04380D" "transcription factor bHLH122" "LOC106435350" -2.69476765043217 2.53461839715447e-06
"106435356" NA NA NA NA "BnaCnng15140D" "cyclic dof factor 3" "LOC106435356" -2.06891946669558 2.68240026869078e-05
"106435383" "GO:0000387" "BP" "protein SINE2" "spliceosomal snRNP assembly" "BnaA05g37300D" "protein SINE2" "BNAA05G37300D" -3.64127133604855 1.53655911705775e-07
"106435394" NA NA NA NA "BnaA05g26830D" "ras-related protein RABA4d" "LOC106435394" -2.72759846542528 0.000509617313256029
"106435433" NA NA NA NA "BnaC08g09940D" "5'-nucleotidase SurE" "LOC106435433" -1.79028104754116 0.000610604369235381
"106435540" "GO:0035556" "BP" "calcium-dependent protein kinase 26" "intracellular signal transduction" "BnaA06g40890D" "calcium-dependent protein kinase 26" "LOC106435540" -2.889700119246 4.81202416031684e-11
"106435540" "GO:0018105" "BP" "calcium-dependent protein kinase 26" "peptidyl-serine phosphorylation" "BnaA06g40890D" "calcium-dependent protein kinase 26" "LOC106435540" -2.889700119246 4.81202416031684e-11
"106435540" "GO:0046777" "BP" "calcium-dependent protein kinase 26" "protein autophosphorylation" "BnaA06g40890D" "calcium-dependent protein kinase 26" "LOC106435540" -2.889700119246 4.81202416031684e-11
"106435593" "GO:0016567" "BP" "E3 ubiquitin-protein ligase MARCHF8" "protein ubiquitination" "BnaA09g00550D" "E3 ubiquitin-protein ligase MARCHF8" "LOC106435593" -4.38611242482432 1.97196659701157e-05
"106435611" NA NA NA NA "BnaC03g30990D" "protein SEED AND ROOT HAIR PROTECTIVE PROTEIN" "LOC106435611" -2.25126568680669 0.00707626557330552
"106435622" NA NA NA NA "BnaCnng29090D" "lamin-like protein" "LOC106435622" -3.9196478772311 4.57009180390996e-14
"106435625" "GO:0070816" "BP" "cyclin-dependent kinase C-2 C" "phosphorylation of RNA polymerase II C-terminal domain" "BnaCnng29100D" "cyclin-dependent kinase C-2 C" "LOC106435625" -9.90690933388042 1.21205272510656e-62
"106435625" "GO:0032968" "BP" "cyclin-dependent kinase C-2 C" "positive regulation of transcription elongation by RNA polymerase II" "BnaCnng29100D" "cyclin-dependent kinase C-2 C" "LOC106435625" -9.90690933388042 1.21205272510656e-62
"106435625" "GO:0006468" "BP" "cyclin-dependent kinase C-2 C" "protein phosphorylation" "BnaCnng29100D" "cyclin-dependent kinase C-2 C" "LOC106435625" -9.90690933388042 1.21205272510656e-62
"106435636" "GO:0042744" "BP" "peroxidase 27" "hydrogen peroxide catabolic process" "BnaCnng29190D" "peroxidase 27" "LOC106435636" -5.58397185630513 0.0148666410488865
"106435636" "GO:0006979" "BP" "peroxidase 27" "response to oxidative stress" "BnaCnng29190D" "peroxidase 27" "LOC106435636" -5.58397185630513 0.0148666410488865
"106435789" "GO:0043269" "BP" "probable calcium-binding protein CML18" "regulation of ion transport" "BnaAnng15200D" "probable calcium-binding protein CML18" "LOC106435789" -2.27324771521569 0.00140735835193596
"106435820" "GO:0060320" "BP" "S-protein homolog 21" "rejection of self pollen" "BnaA09g47570D" "S-protein homolog 21" "LOC106435820" -13.4622975095103 7.24826902654737e-26
"106435834" NA NA NA NA "BnaA09g47460D" "F-box protein At2g32560" "LOC106435834" -3.47982794059095 1.19380469239971e-11
"106435872" NA NA NA NA "BnaCnng03920D" "UPF0098 protein CT_736" "LOC106435872" -5.90423237368725 0.0488324423283905
"106435918" NA NA NA NA "BnaC03g44540D" "rhodanese-like domain-containing protein 4A, chloroplastic" "LOC106435918" -1.60403662346744 0.00674907507456106
"106435978" "GO:0009653" "BP" "expansin-A7" "anatomical structure morphogenesis" "BnaCnng33410D" "expansin-A7" "LOC106435978" -5.97583327659215 0.0210866363329067
"106435978" "GO:0009664" "BP" "expansin-A7" "plant-type cell wall organization" "BnaCnng33410D" "expansin-A7" "LOC106435978" -5.97583327659215 0.0210866363329067
"106435987" NA NA NA NA "BnaAnng02520D" "E3 ubiquitin-protein ligase ATL6" "LOC106435987" -4.41165186652472 2.24145421423869e-07
"106436017" NA NA NA NA "BnaCnng02990D" "uncharacterized BNACNNG02990D" "BNACNNG02990D" -8.12105270488467 3.30599443929284e-33
"106436034" "GO:0055072" "BP" "zinc finger protein BRUTUS" "iron ion homeostasis" "BnaC05g34990D" "zinc finger protein BRUTUS" "BNAC05G34990D" -1.52626895578225 0.00147379010585115
"106436034" "GO:0016567" "BP" "zinc finger protein BRUTUS" "protein ubiquitination" "BnaC05g34990D" "zinc finger protein BRUTUS" "BNAC05G34990D" -1.52626895578225 0.00147379010585115
"106436034" "GO:0006511" "BP" "zinc finger protein BRUTUS" "ubiquitin-dependent protein catabolic process" "BnaC05g34990D" "zinc finger protein BRUTUS" "BNAC05G34990D" -1.52626895578225 0.00147379010585115
"106436037" NA NA NA NA "BnaC05g34980D" "uncharacterized BNAC05G34980D" "BNAC05G34980D" -3.9674301197801 3.07115779167115e-21
"106436081" NA NA NA NA "BnaC03g65570D" "probable BOI-related E3 ubiquitin-protein ligase 2" "LOC106436081" -2.56736637347404 2.51639267644534e-05
"106436098" NA NA NA NA "BnaCnng29820D" "SNF1-related protein kinase regulatory subunit gamma-1-like" "LOC106436098" -4.95065434280529 8.45753037244955e-17
"106436117" "GO:0016192" "BP" "PRA1 family protein B4" "vesicle-mediated transport" "BnaCnng41520D" "PRA1 family protein B4" "LOC106436117" -1.18689724472499 0.0254958094405603
"106436143" NA NA NA NA "BnaC03g72760D" "uncharacterized BNAC03G72760D" "BNAC03G72760D" -9.629532361088 1.67989034871024e-94
"106436149" "GO:0006979" "BP" "probable glutathione peroxidase 4" "response to oxidative stress" "BnaA04g29610D" "probable glutathione peroxidase 4" "LOC106436149" -5.63575382884368 2.61015244789977e-18
"106436177" "GO:0016192" "BP" "ras-related protein RABC1" "vesicle-mediated transport" "BnaA08g04640D" "ras-related protein RABC1" "LOC106436177" -1.16672171463755 0.0252573332491831
"106436180" "GO:0042742" "BP" "probable inactive L-type lectin-domain containing receptor kinase III.1" "defense response to bacterium" "BnaA05g12700D" "probable inactive L-type lectin-domain containing receptor kinase III.1" "LOC106436180" -2.94452201207211 0.00636612615099278
"106436180" "GO:0002229" "BP" "probable inactive L-type lectin-domain containing receptor kinase III.1" "defense response to oomycetes" "BnaA05g12700D" "probable inactive L-type lectin-domain containing receptor kinase III.1" "LOC106436180" -2.94452201207211 0.00636612615099278
"106436180" "GO:0006468" "BP" "probable inactive L-type lectin-domain containing receptor kinase III.1" "protein phosphorylation" "BnaA05g12700D" "probable inactive L-type lectin-domain containing receptor kinase III.1" "LOC106436180" -2.94452201207211 0.00636612615099278
"106436189" NA NA NA NA "BnaA08g29190D" "GDSL esterase/lipase 22" "LOC106436189" -6.82188097868915 8.11282251064758e-05
"106436282" NA NA NA NA "BnaC03g29730D" "death-associated inhibitor of apoptosis 1" "LOC106436282" -2.9841129442004 0.00169214603254721
"106436487" NA NA NA NA "BnaA05g14020D" "dormancy-associated protein homolog 4" "BNAA05G14020D" -9.20412983562275 2.76117616506456e-69
"106436538" NA NA NA NA "BnaCnng24920D" "uncharacterized BNACNNG24920D" "BNACNNG24920D" -1.31921087003209 0.00103447905131484
"106436612" "GO:0006102" "BP" "isocitrate dehydrogenase [NAD] regulatory subunit 3, mitochondrial" "isocitrate metabolic process" "BnaC03g62410D" "isocitrate dehydrogenase [NAD] regulatory subunit 3, mitochondrial" "LOC106436612" -3.79301407199937 5.22596134417573e-11
"106436612" "GO:0006099" "BP" "isocitrate dehydrogenase [NAD] regulatory subunit 3, mitochondrial" "tricarboxylic acid cycle" "BnaC03g62410D" "isocitrate dehydrogenase [NAD] regulatory subunit 3, mitochondrial" "LOC106436612" -3.79301407199937 5.22596134417573e-11
"106436696" NA NA NA NA "BnaA09g43700D" "signaling peptide TAXIMIN 2-like" "LOC106436696" -1.37792740805536 0.0312684458860034
"106436726" "GO:0051923" "BP" "cytosolic sulfotransferase 18" "sulfation" "BnaC09g15460D" "cytosolic sulfotransferase 18" "LOC106436726" -2.93785210649455 0.000766450422051548
"106436834" NA NA NA NA "BnaAnng18890D" "oligouridylate-binding protein 1B" "LOC106436834" -1.23531278262891 0.0359128619955936
"106437032" NA NA NA NA "BnaA03g11050D" "GPI-anchored protein LLG1" "LOC106437032" -2.84939805416233 3.75046737669211e-07
"106437253" NA NA NA NA "BnaC09g11110D" "uncharacterized BNAC09G11110D" "BNAC09G11110D" -3.54771545048626 0.0205572189746392
"106437275" NA NA NA NA "BnaA03g11800D" "calcium/calmodulin-regulated receptor-like kinase 1" "LOC106437275" -2.56103916682865 7.11760902773518e-06
"106437335" "GO:0051301" "BP" "microtubule-associated protein RP/EB family member 1B" "cell division" "BnaC03g74810D" "microtubule-associated protein RP/EB family member 1B" "LOC106437335" -1.25000319358518 0.019575916207658
"106437335" "GO:1904825" "BP" "microtubule-associated protein RP/EB family member 1B" "protein localization to microtubule plus-end" "BnaC03g74810D" "microtubule-associated protein RP/EB family member 1B" "LOC106437335" -1.25000319358518 0.019575916207658
"106437335" "GO:0031110" "BP" "microtubule-associated protein RP/EB family member 1B" "regulation of microtubule polymerization or depolymerization" "BnaC03g74810D" "microtubule-associated protein RP/EB family member 1B" "LOC106437335" -1.25000319358518 0.019575916207658
