"ENTREZID" "GO" "ONTOLOGY" "GENENAME" "GOTERM" "external_gene_name" "Description_NCBI" "ALIAS" "log2FoldChange" "padj"
"106451931" NA NA NA NA "BnaA01g26500D" "actin-2" "LOC106451931" 1.05371275498733 0.0316145847534511
"106451963" "GO:0006412" "BP" "50S ribosomal protein L7/L12" "translation" "BnaAnng19760D" "50S ribosomal protein L7/L12" "LOC106451963" 2.16448397380712 6.87377402951309e-05
"106452000" "GO:0019941" "BP" "ubiquitin-40S ribosomal protein S27a-3" "modification-dependent protein catabolic process" "BnaC06g18420D" "ubiquitin-40S ribosomal protein S27a-3" "LOC106452000" 2.9252118648507 1.38466979018877e-10
"106452000" "GO:0016567" "BP" "ubiquitin-40S ribosomal protein S27a-3" "protein ubiquitination" "BnaC06g18420D" "ubiquitin-40S ribosomal protein S27a-3" "LOC106452000" 2.9252118648507 1.38466979018877e-10
"106452000" "GO:0006412" "BP" "ubiquitin-40S ribosomal protein S27a-3" "translation" "BnaC06g18420D" "ubiquitin-40S ribosomal protein S27a-3" "LOC106452000" 2.9252118648507 1.38466979018877e-10
"106452023" "GO:0006542" "BP" "glutamine synthetase cytosolic isozyme 1-3" "glutamine biosynthetic process" "BnaA05g22420D" "glutamine synthetase cytosolic isozyme 1-3" "LOC106452023" 1.93869112776917 0.000149160605893728
"106452108" "GO:0051252" "BP" "putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase 3" "regulation of RNA metabolic process" "BnaA03g10990D" "putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase 3" "LOC106452108" 10.46968105576 2.73590933726841e-26
"106452154" "GO:0019877" "BP" "4-hydroxy-tetrahydrodipicolinate synthase 2, chloroplastic" "diaminopimelate biosynthetic process" "BnaA04g26190D" "4-hydroxy-tetrahydrodipicolinate synthase 2, chloroplastic" "LOC106452154" 1.76921082461523 0.00182696347582757
"106452154" "GO:0009089" "BP" "4-hydroxy-tetrahydrodipicolinate synthase 2, chloroplastic" "lysine biosynthetic process via diaminopimelate" "BnaA04g26190D" "4-hydroxy-tetrahydrodipicolinate synthase 2, chloroplastic" "LOC106452154" 1.76921082461523 0.00182696347582757
"106452156" "GO:0006397" "BP" "protein MLN51 homolog" "mRNA processing" "BnaC05g11580D" "protein MLN51 homolog" "BNAC05G11580D" 1.7417726588097 0.00167356385989837
"106452156" "GO:0051028" "BP" "protein MLN51 homolog" "mRNA transport" "BnaC05g11580D" "protein MLN51 homolog" "BNAC05G11580D" 1.7417726588097 0.00167356385989837
"106452156" "GO:0000184" "BP" "protein MLN51 homolog" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" "BnaC05g11580D" "protein MLN51 homolog" "BNAC05G11580D" 1.7417726588097 0.00167356385989837
"106452156" "GO:0006417" "BP" "protein MLN51 homolog" "regulation of translation" "BnaC05g11580D" "protein MLN51 homolog" "BNAC05G11580D" 1.7417726588097 0.00167356385989837
"106452156" "GO:0008380" "BP" "protein MLN51 homolog" "RNA splicing" "BnaC05g11580D" "protein MLN51 homolog" "BNAC05G11580D" 1.7417726588097 0.00167356385989837
"106452171" "GO:0030488" "BP" "tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit trm6" "tRNA methylation" "BnaA04g26370D" "tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit trm6" "LOC106452171" 2.44080779369289 6.57144663223537e-05
"106452176" "GO:0017148" "BP" "DEAD-box ATP-dependent RNA helicase 6" "negative regulation of translation" "BnaA04g26450D" "DEAD-box ATP-dependent RNA helicase 6" "LOC106452176" 1.84874723808684 9.96430104983748e-06
"106452176" "GO:0033962" "BP" "DEAD-box ATP-dependent RNA helicase 6" "P-body assembly" "BnaA04g26450D" "DEAD-box ATP-dependent RNA helicase 6" "LOC106452176" 1.84874723808684 9.96430104983748e-06
"106452176" "GO:0034063" "BP" "DEAD-box ATP-dependent RNA helicase 6" "stress granule assembly" "BnaA04g26450D" "DEAD-box ATP-dependent RNA helicase 6" "LOC106452176" 1.84874723808684 9.96430104983748e-06
"106452183" NA NA NA NA "BnaA04g26490D" "uncharacterized LOC106452183" "LOC106452183" 3.26713751062453 1.16549067572246e-11
"106452190" "GO:0009414" "BP" "aquaporin PIP1-2" "response to water deprivation" "BnaA04g26560D" "aquaporin PIP1-2" "LOC106452190" 4.46782320920725 0.00211556949763168
"106452192" NA NA NA NA "BnaA04g26580D" "uncharacterized BNAA04G26580D" "BNAA04G26580D" 3.76359150382926 5.04062368417064e-12
"106452245" "GO:0006406" "BP" "nuclear pore complex protein NUP107" "mRNA export from nucleus" "BnaC05g52080D" "nuclear pore complex protein NUP107" "LOC106452245" 2.43980071930222 3.89378540641522e-06
"106452245" "GO:0000973" "BP" "nuclear pore complex protein NUP107" "post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery" "BnaC05g52080D" "nuclear pore complex protein NUP107" "LOC106452245" 2.43980071930222 3.89378540641522e-06
"106452245" "GO:0006606" "BP" "nuclear pore complex protein NUP107" "protein import into nucleus" "BnaC05g52080D" "nuclear pore complex protein NUP107" "LOC106452245" 2.43980071930222 3.89378540641522e-06
"106452245" "GO:0006355" "BP" "nuclear pore complex protein NUP107" "regulation of DNA-templated transcription" "BnaC05g52080D" "nuclear pore complex protein NUP107" "LOC106452245" 2.43980071930222 3.89378540641522e-06
"106452249" "GO:0015995" "BP" "protein FLUORESCENT IN BLUE LIGHT, chloroplastic" "chlorophyll biosynthetic process" "BnaC05g52070D" "protein FLUORESCENT IN BLUE LIGHT, chloroplastic" "LOC106452249" 3.7857496478444 0.00182979428901018
"106452252" "GO:0000290" "BP" "sm-like protein LSM1B" "deadenylation-dependent decapping of nuclear-transcribed mRNA" "BnaA05g25370D" "sm-like protein LSM1B" "LOC106452252" 1.34251488047209 0.0102898212660193
"106452252" "GO:0006397" "BP" "sm-like protein LSM1B" "mRNA processing" "BnaA05g25370D" "sm-like protein LSM1B" "LOC106452252" 1.34251488047209 0.0102898212660193
"106452252" "GO:0016070" "BP" "sm-like protein LSM1B" "RNA metabolic process" "BnaA05g25370D" "sm-like protein LSM1B" "LOC106452252" 1.34251488047209 0.0102898212660193
"106452320" "GO:0000398" "BP" "U2 small nuclear ribonucleoprotein B''" "mRNA splicing, via spliceosome" "BnaA05g12150D" "U2 small nuclear ribonucleoprotein B''" "LOC106452320" 1.27134634814722 0.00750967522467538
"106452324" "GO:0080029" "BP" "boron transporter 4" "cellular response to boron-containing substance levels" "BnaC05g11780D" "boron transporter 4" "LOC106452324" 3.0559372718259 1.18360688482317e-09
"106452324" "GO:0050801" "BP" "boron transporter 4" "ion homeostasis" "BnaC05g11780D" "boron transporter 4" "LOC106452324" 3.0559372718259 1.18360688482317e-09
"106452324" "GO:0055085" "BP" "boron transporter 4" "transmembrane transport" "BnaC05g11780D" "boron transporter 4" "LOC106452324" 3.0559372718259 1.18360688482317e-09
"106452365" NA NA NA NA "BnaC05g11830D" "pentatricopeptide repeat-containing protein At1g15480, mitochondrial" "LOC106452365" 2.35865877307484 8.50950462476138e-07
"106452369" "GO:0080156" "BP" "pentatricopeptide repeat-containing protein At3g12770" "mitochondrial mRNA modification" "BnaA05g26400D" "pentatricopeptide repeat-containing protein At3g12770" "LOC106452369" 4.09253812043836 0.00579282459649133
"106452386" "GO:0006612" "BP" "nascent polypeptide-associated complex subunit alpha-like protein 1" "protein targeting to membrane" "BnaA05g26690D" "nascent polypeptide-associated complex subunit alpha-like protein 1" "LOC106452386" 3.43143231377618 4.84588868146136e-13
"106452388" "GO:0006412" "BP" "50S ribosomal protein L10, chloroplastic" "translation" "BnaA05g26710D" "50S ribosomal protein L10, chloroplastic" "LOC106452388" 1.02845483032415 0.0291815831640534
"106452395" "GO:0018216" "BP" "probable protein arginine N-methyltransferase 3" "peptidyl-arginine methylation" "BnaA05g26770D" "probable protein arginine N-methyltransferase 3" "LOC106452395" 3.03990804679019 7.47146953304387e-16
"106452399" NA NA NA NA "BnaA05g26800D" "uncharacterized BNAA05G26800D" "BNAA05G26800D" 2.37937504400893 6.037594152481e-05
"106452432" NA NA NA NA "BnaC06g14260D" "uncharacterized BNAC06G14260D" "BNAC06G14260D" 3.11625285180451 4.39470294789501e-17
"106452439" "GO:0002181" "BP" "60S ribosomal protein L24-2" "cytoplasmic translation" "BnaC08g24220D" "60S ribosomal protein L24-2" "LOC106452439" 2.19305171269876 1.6796598148162e-05
"106452453" "GO:0006412" "BP" "60S ribosomal protein L12-2-like" "translation" "BnaA07g37750D" "60S ribosomal protein L12-2-like" "LOC106452453" 2.10673992659817 9.72989339268792e-07
"106452467" "GO:0009082" "BP" "dihydroxy-acid dehydratase, chloroplastic" "branched-chain amino acid biosynthetic process" "BnaC09g21470D" "dihydroxy-acid dehydratase, chloroplastic" "LOC106452467" 3.08149373454132 6.95405388417758e-10
"106452467" "GO:0008652" "BP" "dihydroxy-acid dehydratase, chloroplastic" "cellular amino acid biosynthetic process" "BnaC09g21470D" "dihydroxy-acid dehydratase, chloroplastic" "LOC106452467" 3.08149373454132 6.95405388417758e-10
"106452508" "GO:0000028" "BP" "40S ribosomal protein S5-1-like" "ribosomal small subunit assembly" "BnaA05g27190D" "40S ribosomal protein S5-1-like" "LOC106452508" 1.86371933838268 3.43001785355049e-06
"106452508" "GO:0006412" "BP" "40S ribosomal protein S5-1-like" "translation" "BnaA05g27190D" "40S ribosomal protein S5-1-like" "LOC106452508" 1.86371933838268 3.43001785355049e-06
"106452553" NA NA NA NA "BnaC09g14590D" "DNA-directed RNA polymerases I and III subunit RPAC1" "LOC106452553" 2.29853937683771 3.42309460481699e-05
"106452555" "GO:0006414" "BP" "60S acidic ribosomal protein P3-2" "translational elongation" "BnaC02g11640D" "60S acidic ribosomal protein P3-2" "LOC106452555" 2.20162965690722 1.5218055399753e-05
"106452560" "GO:0034220" "BP" "ATPase 3, plasma membrane-type" "ion transmembrane transport" "BnaC02g11560D" "ATPase 3, plasma membrane-type" "LOC106452560" 4.71957126837484 3.54861820606239e-25
"106452560" "GO:0120029" "BP" "ATPase 3, plasma membrane-type" "proton export across plasma membrane" "BnaC02g11560D" "ATPase 3, plasma membrane-type" "LOC106452560" 4.71957126837484 3.54861820606239e-25
"106452560" "GO:1902600" "BP" "ATPase 3, plasma membrane-type" "proton transmembrane transport" "BnaC02g11560D" "ATPase 3, plasma membrane-type" "LOC106452560" 4.71957126837484 3.54861820606239e-25
"106452560" "GO:0051453" "BP" "ATPase 3, plasma membrane-type" "regulation of intracellular pH" "BnaC02g11560D" "ATPase 3, plasma membrane-type" "LOC106452560" 4.71957126837484 3.54861820606239e-25
"106452565" NA NA NA NA "BnaA09g25030D" "rop guanine nucleotide exchange factor 14" "LOC106452565" 2.40998206996494 3.8170119723332e-07
"106452584" "GO:0006412" "BP" "40S ribosomal protein S13-2" "translation" "BnaA09g38730D" "40S ribosomal protein S13-2" "LOC106452584" 3.32121948261863 1.02095050047526e-13
"106452587" "GO:0009653" "BP" "actin-related protein 7" "anatomical structure morphogenesis" "BnaCnng31150D" "actin-related protein 7" "LOC106452587" 1.81372391819364 0.000805734133697969
"106452594" NA NA NA NA "BnaAnng11630D" "aquaporin PIP2-7" "LOC106452594" 6.5540286641864 3.80821871715285e-05
"106452635" "GO:0006122" "BP" "cytochrome b-c1 complex subunit 8-1, mitochondrial-like" "mitochondrial electron transport, ubiquinol to cytochrome c" "BnaA05g28070D" "cytochrome b-c1 complex subunit 8-1, mitochondrial-like" "LOC106452635" 1.29360495610183 0.0229157284640279
"106452650" NA NA NA NA "BnaA09g54900D" "CASP-like protein 5B2" "LOC106452650" 9.00600539018737 1.879519514714e-14
"106452659" "GO:0030150" "BP" "mitochondrial import receptor subunit TOM7-2" "protein import into mitochondrial matrix" "BnaA09g12040D" "mitochondrial import receptor subunit TOM7-2" "LOC106452659" 2.85871931475879 3.84716573583452e-08
"106452660" "GO:0044249" "BP" "phytyl ester synthase 1, chloroplastic" "cellular biosynthetic process" "BnaA09g15830D" "phytyl ester synthase 1, chloroplastic" "LOC106452660" 1.37249695281961 0.0348935565589986
"106452660" "GO:1901576" "BP" "phytyl ester synthase 1, chloroplastic" "organic substance biosynthetic process" "BnaA09g15830D" "phytyl ester synthase 1, chloroplastic" "LOC106452660" 1.37249695281961 0.0348935565589986
"106452662" NA NA NA NA "BnaC09g16320D" "acyl carrier protein 3, chloroplastic" "LOC106452662" 1.89459256522778 0.00109975422489427
"106452753" "GO:0000398" "BP" "serine/arginine-rich splicing factor RS2Z33" "mRNA splicing, via spliceosome" "BnaC05g43360D" "serine/arginine-rich splicing factor RS2Z33" "LOC106452753" 1.92138953568753 1.85152742559679e-05
"106452757" "GO:0006412" "BP" "60S ribosomal protein L4-1" "translation" "BnaC05g43330D" "60S ribosomal protein L4-1" "LOC106452757" 2.21057959850762 9.97469680594146e-06
"106452760" "GO:0000460" "BP" "DExH-box ATP-dependent RNA helicase DExH10" "maturation of 5.8S rRNA" "BnaC05g43300D" "DExH-box ATP-dependent RNA helicase DExH10" "LOC106452760" 2.10058827436037 2.24479005677468e-05
"106452760" "GO:0006401" "BP" "DExH-box ATP-dependent RNA helicase DExH10" "RNA catabolic process" "BnaC05g43300D" "DExH-box ATP-dependent RNA helicase DExH10" "LOC106452760" 2.10058827436037 2.24479005677468e-05
"106452762" NA NA NA NA "BnaC05g43260D" "uncharacterized BNAC05G43260D" "BNAC05G43260D" 3.46806225500476 2.12451136468106e-05
"106452772" NA NA NA NA "BnaA05g28690D" "uncharacterized BNAA05G28690D" "BNAA05G28690D" 1.16462790746362 0.0233788380720121
"106452777" "GO:0009306" "BP" "ras-related protein RABE1e" "protein secretion" "BnaC05g43090D" "ras-related protein RABE1e" "LOC106452777" 3.34650493862746 0.000436247278711225
"106452777" "GO:0017157" "BP" "ras-related protein RABE1e" "regulation of exocytosis" "BnaC05g43090D" "ras-related protein RABE1e" "LOC106452777" 3.34650493862746 0.000436247278711225
"106452777" "GO:0006904" "BP" "ras-related protein RABE1e" "vesicle docking involved in exocytosis" "BnaC05g43090D" "ras-related protein RABE1e" "LOC106452777" 3.34650493862746 0.000436247278711225
"106452793" "GO:0005975" "BP" "glucan endo-1,3-beta-glucosidase 5" "carbohydrate metabolic process" "BnaA03g51300D" "glucan endo-1,3-beta-glucosidase 5" "LOC106452793" 2.4574417597037 0.030839926852559
"106452848" "GO:0048024" "BP" "KH domain-containing protein At3g08620" "regulation of mRNA splicing, via spliceosome" "BnaA05g29610D" "KH domain-containing protein At3g08620" "LOC106452848" 1.76973490992704 0.000145355901345005
"106452885" "GO:0000027" "BP" "60S ribosomal protein L10-3" "ribosomal large subunit assembly" "BnaC02g19510D" "60S ribosomal protein L10-3" "LOC106452885" 1.96677880666132 3.12881073006441e-05
"106452885" "GO:0006412" "BP" "60S ribosomal protein L10-3" "translation" "BnaC02g19510D" "60S ribosomal protein L10-3" "LOC106452885" 1.96677880666132 3.12881073006441e-05
"106452946" "GO:0000387" "BP" "small nuclear ribonucleoprotein SmD1a" "spliceosomal snRNP assembly" "BnaC05g44350D" "small nuclear ribonucleoprotein SmD1a" "LOC106452946" 1.70428124091867 0.000232172452041261
"106452962" NA NA NA NA "BnaA05g30360D" "E3 ubiquitin-protein ligase RNF4" "LOC106452962" 1.62720170557198 0.0387448521911231
"106452984" "GO:0006470" "BP" "serine/threonine-protein phosphatase 4 regulatory subunit 3" "protein dephosphorylation" "BnaA05g30700D" "serine/threonine-protein phosphatase 4 regulatory subunit 3" "LOC106452984" 1.43724821947124 0.00384910370203237
"106452990" "GO:0043066" "BP" "huntingtin-interacting protein K" "negative regulation of apoptotic process" "BnaA05g30770D" "huntingtin-interacting protein K" "LOC106452990" 1.73893127464237 0.000147863379021396
"106452990" "GO:0050821" "BP" "huntingtin-interacting protein K" "protein stabilization" "BnaA05g30770D" "huntingtin-interacting protein K" "LOC106452990" 1.73893127464237 0.000147863379021396
"106453020" NA NA NA NA "BnaC05g46730D" "coiled-coil domain-containing protein 12" "LOC106453020" 1.5352825864867 0.00579560258265562
"106453021" "GO:0005975" "BP" "probable polygalacturonase" "carbohydrate metabolic process" "BnaC05g46700D" "probable polygalacturonase" "LOC106453021" 1.94300493656908 9.19580551885812e-06
"106453026" "GO:0006508" "BP" "serine carboxypeptidase-like 29" "proteolysis" "BnaC03g77560D" "serine carboxypeptidase-like 29" "LOC106453026" 1.23191363551383 0.0159135045043386
"106453064" NA NA NA NA "BnaA05g32090D" "coiled-coil domain-containing protein 12" "LOC106453064" 2.02072013272946 6.51208632295521e-05
"106453077" "GO:0006412" "BP" "40S ribosomal protein S24-1" "translation" "BnaA06g29060D" "40S ribosomal protein S24-1" "LOC106453077" 2.13103862002847 9.33661030888978e-08
"106453096" NA NA NA NA "BnaC08g14320D" "NLR family CARD domain-containing protein 3" "LOC106453096" 1.55350858607871 0.00834261881520842
"106453097" "GO:1904812" "BP" "RNA cytidine acetyltransferase 1" "rRNA acetylation involved in maturation of SSU-rRNA" "BnaC08g14300D" "RNA cytidine acetyltransferase 1" "LOC106453097" 2.43354864534446 3.34304992768175e-06
"106453097" "GO:0051391" "BP" "RNA cytidine acetyltransferase 1" "tRNA acetylation" "BnaC08g14300D" "RNA cytidine acetyltransferase 1" "LOC106453097" 2.43354864534446 3.34304992768175e-06
"106453100" "GO:0009736" "BP" "two-component response regulator ARR4" "cytokinin-activated signaling pathway" "BnaC08g14280D" "two-component response regulator ARR4" "LOC106453100" 2.52173519332973 0.017206059888747
"106453100" "GO:0000160" "BP" "two-component response regulator ARR4" "phosphorelay signal transduction system" "BnaC08g14280D" "two-component response regulator ARR4" "LOC106453100" 2.52173519332973 0.017206059888747
"106453121" NA NA NA NA "BnaA01g22590D" "F-box protein At1g61340" "LOC106453121" 5.61325956594542 0.00312953990479373
"106453123" "GO:0006468" "BP" "receptor-like protein kinase 7" "protein phosphorylation" "BnaC08g13910D" "receptor-like protein kinase 7" "LOC106453123" 1.79191859876705 0.0173604086859398
"106453128" "GO:0006468" "BP" "shaggy-related protein kinase kappa" "protein phosphorylation" "BnaCnng48480D" "shaggy-related protein kinase kappa" "LOC106453128" 1.24336915666347 0.00371523593932333
